cell_name	type	Tumor
MGH61_P10_H01	malignant	61
MGH61_P10_H02	malignant	61
MGH61_P10_H03	malignant	61
MGH61_P10_H04	malignant	61
MGH61_P10_H05	malignant	61
MGH61_P10_H06	malignant	61
MGH61_P10_H07	malignant	61
MGH61_P10_H08	malignant	61
MGH61_P10_H09	malignant	61
MGH61_P10_H10	malignant	61
MGH61_P10_H11	malignant	61
MGH61_P10_H12	malignant	61
MGH61_P11_A01	malignant	61
MGH61_P11_A02	malignant	61
MGH61_P11_A03	malignant	61
MGH61_P11_A04	malignant	61
MGH61_P11_A05	malignant	61
MGH61_P11_A06	malignant	61
MGH61_P11_A07	malignant	61
MGH61_P11_A08	malignant	61
MGH61_P11_A10	malignant	61
MGH61_P11_A12	malignant	61
MGH61_P11_B01	malignant	61
MGH61_P11_B02	malignant	61
MGH61_P11_B03	malignant	61
MGH61_P11_B04	malignant	61
MGH61_P11_B05	malignant	61
MGH61_P11_B06	malignant	61
MGH61_P11_B07	malignant	61
MGH61_P11_B08	malignant	61
MGH61_P11_B09	malignant	61
MGH61_P11_B10	malignant	61
MGH61_P11_B11	malignant	61
MGH61_P11_B12	malignant	61
MGH61_P11_C01	malignant	61
MGH61_P11_C02	malignant	61
MGH61_P11_C03	malignant	61
MGH61_P11_C04	malignant	61
MGH61_P11_C05	malignant	61
MGH61_P11_C06	malignant	61
MGH61_P11_C07	malignant	61
MGH61_P11_C08	malignant	61
MGH61_P11_C09	malignant	61
MGH61_P11_C10	malignant	61
MGH61_P11_C11	malignant	61
MGH61_P11_C12	malignant	61
MGH61_P11_D01	malignant	61
MGH61_P11_D02	malignant	61
MGH61_P11_D03	malignant	61
MGH61_P11_D04	malignant	61
MGH61_P11_D05	malignant	61
MGH61_P11_D06	malignant	61
MGH61_P11_D07	malignant	61
MGH61_P11_D08	malignant	61
MGH61_P11_D09	malignant	61
MGH61_P11_D10	malignant	61
MGH61_P11_D11	malignant	61
MGH61_P11_D12	malignant	61
MGH61_P11_E01	malignant	61
MGH61_P11_E02	malignant	61
MGH61_P11_E03	malignant	61
MGH61_P11_E04	malignant	61
MGH61_P11_E05	malignant	61
MGH61_P11_E06	malignant	61
MGH61_P11_E07	malignant	61
MGH61_P11_E08	malignant	61
MGH61_P11_E09	malignant	61
MGH61_P11_E10	malignant	61
MGH61_P11_E11	malignant	61
MGH61_P11_E12	malignant	61
MGH61_P11_F02	malignant	61
MGH61_P11_F03	malignant	61
MGH61_P11_F04	malignant	61
MGH61_P11_F05	malignant	61
MGH61_P11_F06	malignant	61
MGH61_P11_F08	malignant	61
MGH61_P11_F09	malignant	61
MGH61_P11_F10	malignant	61
MGH61_P11_F11	malignant	61
MGH61_P11_F12	malignant	61
MGH61_P11_G01	malignant	61
MGH61_P11_G02	malignant	61
MGH61_P11_G03	malignant	61
MGH61_P11_G04	malignant	61
MGH61_P11_G05	malignant	61
MGH61_P11_G06	malignant	61
MGH61_P11_G07	malignant	61
MGH61_P11_G08	malignant	61
MGH61_P11_G09	malignant	61
MGH61_P11_G10	malignant	61
MGH61_P11_G11	malignant	61
MGH61_P11_G12	malignant	61
MGH61_P11_H01	malignant	61
MGH61_P11_H02	malignant	61
MGH61_P11_H03	malignant	61
MGH61_P11_H04	malignant	61
MGH61_P11_H05	malignant	61
MGH61_P11_H06	malignant	61
MGH61_P11_H07	malignant	61
MGH61_P11_H08	malignant	61
MGH61_P11_H09	malignant	61
MGH61_P11_H10	malignant	61
MGH61_P11_H11	malignant	61
MGH61_P11_H12	malignant	61
MGH61_P12_A01	malignant	61
MGH61_P12_A02	malignant	61
MGH61_P12_A04	malignant	61
MGH61_P12_A05	malignant	61
MGH61_P12_A06	malignant	61
MGH61_P12_A07	malignant	61
MGH61_P12_A08	malignant	61
MGH61_P12_A09	malignant	61
MGH61_P12_A10	malignant	61
MGH61_P12_A11	malignant	61
MGH61_P12_A12	malignant	61
MGH61_P12_B01	malignant	61
MGH61_P12_B02	malignant	61
MGH61_P12_B03	malignant	61
MGH61_P12_B04	malignant	61
MGH61_P12_B05	malignant	61
MGH61_P12_B06	malignant	61
MGH61_P12_B07	malignant	61
MGH61_P12_B08	malignant	61
MGH61_P12_B09	malignant	61
MGH61_P12_B10	malignant	61
MGH61_P12_B11	malignant	61
MGH61_P12_B12	malignant	61
MGH61_P12_C01	malignant	61
MGH61_P12_C02	malignant	61
MGH61_P12_C03	malignant	61
MGH61_P12_C04	malignant	61
MGH61_P12_C05	malignant	61
MGH61_P12_C06	malignant	61
MGH61_P12_C07	malignant	61
MGH61_P12_C08	malignant	61
MGH61_P12_C09	malignant	61
MGH61_P12_C10	malignant	61
MGH61_P12_C11	malignant	61
MGH61_P12_C12	malignant	61
MGH61_P12_D01	malignant	61
MGH61_P12_D02	malignant	61
MGH61_P12_D03	malignant	61
MGH61_P12_D04	malignant	61
MGH61_P12_D05	malignant	61
MGH61_P12_D06	malignant	61
MGH61_P12_D07	malignant	61
MGH61_P12_D08	malignant	61
MGH61_P12_D09	malignant	61
MGH61_P12_D10	malignant	61
MGH61_P12_D11	malignant	61
MGH61_P12_D12	malignant	61
MGH61_P12_E01	malignant	61
MGH61_P12_E02	malignant	61
MGH61_P12_E03	malignant	61
MGH61_P12_E05	malignant	61
MGH61_P12_E06	malignant	61
MGH61_P12_E07	malignant	61
MGH61_P12_E09	malignant	61
MGH61_P12_E10	malignant	61
MGH61_P12_E11	malignant	61
MGH61_P12_E12	malignant	61
MGH61_P12_F01	malignant	61
MGH61_P12_F02	malignant	61
MGH61_P12_F03	malignant	61
MGH61_P12_F04	malignant	61
MGH61_P12_F05	malignant	61
MGH61_P12_F06	malignant	61
MGH61_P12_F07	malignant	61
MGH61_P12_F08	malignant	61
MGH61_P12_F09	malignant	61
MGH61_P12_F10	malignant	61
MGH61_P12_F11	malignant	61
MGH61_P12_F12	malignant	61
MGH61_P12_G01	malignant	61
MGH61_P12_G02	malignant	61
MGH61_P12_G03	malignant	61
MGH61_P12_G04	malignant	61
MGH61_P12_G05	malignant	61
MGH61_P12_G06	malignant	61
MGH61_P12_G07	malignant	61
MGH61_P12_G08	malignant	61
MGH61_P12_G09	malignant	61
MGH61_P12_G10	malignant	61
MGH61_P12_G11	malignant	61
MGH61_P12_G12	malignant	61
MGH61_P12_H01	malignant	61
MGH61_P12_H02	malignant	61
MGH61_P12_H03	malignant	61
MGH61_P12_H04	malignant	61
MGH61_P12_H05	malignant	61
MGH61_P12_H06	malignant	61
MGH61_P12_H07	malignant	61
MGH61_P12_H08	malignant	61
MGH61_P12_H09	malignant	61
MGH61_P12_H10	malignant	61
MGH61_P12_H11	malignant	61
MGH61_P12_H12	malignant	61
MGH64_P12_A02	malignant	64
MGH64_P12_A04	malignant	64
MGH64_P12_A05	malignant	64
MGH64_P12_A06	malignant	64
MGH64_P12_A07	malignant	64
MGH64_P12_A10	malignant	64
MGH64_P12_A11	malignant	64
MGH64_P12_B02	malignant	64
MGH64_P12_B03	malignant	64
MGH64_P12_B07	malignant	64
MGH64_P12_B09	malignant	64
MGH64_P12_B11	malignant	64
MGH64_P12_C01	malignant	64
MGH64_P12_C02	malignant	64
MGH64_P12_C03	malignant	64
MGH64_P12_C04	malignant	64
MGH64_P12_C07	malignant	64
MGH64_P12_C09	malignant	64
MGH64_P12_C11	malignant	64
MGH64_P12_D03	malignant	64
MGH64_P12_D04	malignant	64
MGH64_P12_D09	malignant	64
MGH64_P12_E02	malignant	64
MGH64_P12_E04	malignant	64
MGH64_P12_E06	malignant	64
MGH64_P12_E07	malignant	64
MGH64_P12_E08	malignant	64
MGH64_P12_E12	malignant	64
MGH64_P12_F03	malignant	64
MGH64_P12_F04	malignant	64
MGH64_P12_F06	malignant	64
MGH64_P12_F07	malignant	64
MGH64_P12_F08	malignant	64
MGH64_P12_F09	malignant	64
MGH64_P12_F10	malignant	64
MGH64_P12_F12	malignant	64
MGH64_P12_G03	malignant	64
MGH64_P12_G07	malignant	64
MGH64_P12_G12	malignant	64
MGH64_P12_H05	malignant	64
MGH64_P12_H06	malignant	64
MGH64_P12_H07	malignant	64
MGH64_P12_H08	malignant	64
MGH64_P12_H10	malignant	64
MGH64_P12_H11	malignant	64
MGH61_P13_A02	malignant	61
MGH61_P13_A03	malignant	61
MGH61_P13_A04	malignant	61
MGH61_P13_A05	malignant	61
MGH61_P13_A06	malignant	61
MGH61_P13_A07	malignant	61
MGH61_P13_A08	malignant	61
MGH61_P13_A09	malignant	61
MGH61_P13_A10	malignant	61
MGH61_P13_A11	malignant	61
MGH61_P13_A12	malignant	61
MGH61_P13_B01	malignant	61
MGH61_P13_B02	malignant	61
MGH61_P13_B03	malignant	61
MGH61_P13_B04	malignant	61
MGH61_P13_B05	malignant	61
MGH61_P13_B06	malignant	61
MGH61_P13_B07	malignant	61
MGH61_P13_B08	malignant	61
MGH61_P13_B09	malignant	61
MGH61_P13_B10	malignant	61
MGH61_P13_B11	malignant	61
MGH61_P13_B12	malignant	61
MGH61_P13_C02	malignant	61
MGH61_P13_C03	malignant	61
MGH61_P13_C04	malignant	61
MGH61_P13_C05	malignant	61
MGH61_P13_C07	malignant	61
MGH61_P13_C08	malignant	61
MGH61_P13_C09	malignant	61
MGH61_P13_C10	malignant	61
MGH61_P13_C11	malignant	61
MGH61_P13_C12	malignant	61
MGH61_P13_D01	malignant	61
MGH61_P13_D02	malignant	61
MGH61_P13_D03	malignant	61
MGH61_P13_D04	malignant	61
MGH61_P13_D05	malignant	61
MGH61_P13_D07	malignant	61
MGH61_P13_D08	malignant	61
MGH61_P13_D09	malignant	61
MGH61_P13_D10	malignant	61
MGH61_P13_D11	malignant	61
MGH61_P13_D12	malignant	61
MGH61_P13_E01	malignant	61
MGH61_P13_E02	malignant	61
MGH61_P13_E03	malignant	61
MGH61_P13_E04	malignant	61
MGH61_P13_E05	malignant	61
MGH61_P13_E06	malignant	61
MGH61_P13_E07	malignant	61
MGH61_P13_E08	malignant	61
MGH61_P13_E09	malignant	61
MGH61_P13_E10	malignant	61
MGH61_P13_E11	malignant	61
MGH61_P13_E12	malignant	61
MGH61_P13_F01	malignant	61
MGH61_P13_F02	malignant	61
MGH61_P13_F04	malignant	61
MGH61_P13_F05	malignant	61
MGH61_P13_F06	malignant	61
MGH61_P13_F07	malignant	61
MGH61_P13_F08	malignant	61
MGH61_P13_F09	malignant	61
MGH61_P13_F10	malignant	61
MGH61_P13_F11	malignant	61
MGH61_P13_G01	malignant	61
MGH61_P13_G02	malignant	61
MGH61_P13_G03	malignant	61
MGH61_P13_G04	malignant	61
MGH61_P13_G05	malignant	61
MGH61_P13_G07	malignant	61
MGH61_P13_G08	malignant	61
MGH61_P13_G09	malignant	61
MGH61_P13_G10	malignant	61
MGH61_P13_G11	malignant	61
MGH61_P13_G12	malignant	61
MGH61_P13_H02	malignant	61
MGH61_P13_H03	malignant	61
MGH61_P13_H04	malignant	61
MGH61_P13_H05	malignant	61
MGH61_P13_H06	malignant	61
MGH61_P13_H07	malignant	61
MGH61_P13_H08	malignant	61
MGH61_P13_H10	malignant	61
MGH61_P13_H11	malignant	61
MGH61_P13_H12	malignant	61
MGH61_P14_A01	malignant	61
MGH61_P14_A02	malignant	61
MGH61_P14_A03	malignant	61
MGH61_P14_A04	malignant	61
MGH61_P14_A05	malignant	61
MGH61_P14_A06	malignant	61
MGH61_P14_A07	malignant	61
MGH61_P14_A08	malignant	61
MGH61_P14_A09	malignant	61
MGH61_P14_A11	malignant	61
MGH61_P14_A12	malignant	61
MGH61_P14_B01	malignant	61
MGH61_P14_B02	malignant	61
MGH61_P14_B03	malignant	61
MGH61_P14_B04	malignant	61
MGH61_P14_B05	malignant	61
MGH61_P14_B06	malignant	61
MGH61_P14_B07	malignant	61
MGH61_P14_B08	malignant	61
MGH61_P14_B09	malignant	61
MGH61_P14_B10	malignant	61
MGH61_P14_B11	malignant	61
MGH61_P14_B12	malignant	61
MGH61_P14_C01	malignant	61
MGH61_P14_C02	malignant	61
MGH61_P14_C03	malignant	61
MGH61_P14_C04	malignant	61
MGH61_P14_C05	malignant	61
MGH61_P14_C06	malignant	61
MGH61_P14_C07	malignant	61
MGH61_P14_C09	malignant	61
MGH61_P14_C10	malignant	61
MGH61_P14_C11	malignant	61
MGH61_P14_C12	malignant	61
MGH61_P14_D01	malignant	61
MGH61_P14_D02	malignant	61
MGH61_P14_D03	malignant	61
MGH61_P14_D04	malignant	61
MGH61_P14_D06	malignant	61
MGH61_P14_D07	malignant	61
MGH61_P14_D08	malignant	61
MGH61_P14_D09	malignant	61
MGH61_P14_D10	malignant	61
MGH61_P14_D11	malignant	61
MGH61_P14_D12	malignant	61
MGH61_P14_E01	malignant	61
MGH61_P14_E02	malignant	61
MGH61_P14_E03	malignant	61
MGH61_P14_E04	malignant	61
MGH61_P14_E06	malignant	61
MGH61_P14_E07	malignant	61
MGH61_P14_E08	malignant	61
MGH61_P14_E09	malignant	61
MGH61_P14_E10	malignant	61
MGH61_P14_E11	malignant	61
MGH61_P14_E12	malignant	61
MGH61_P14_F01	malignant	61
MGH61_P14_F03	malignant	61
MGH61_P14_F04	malignant	61
MGH61_P14_F06	malignant	61
MGH61_P14_F07	malignant	61
MGH61_P14_F08	malignant	61
MGH61_P14_F10	malignant	61
MGH61_P14_F11	malignant	61
MGH61_P14_F12	malignant	61
MGH61_P14_G01	malignant	61
MGH61_P14_G02	malignant	61
MGH61_P14_G03	malignant	61
MGH61_P14_G04	malignant	61
MGH61_P14_G06	malignant	61
MGH61_P14_G07	malignant	61
MGH61_P14_G08	malignant	61
MGH61_P14_G09	malignant	61
MGH61_P14_G10	malignant	61
MGH61_P14_G11	malignant	61
MGH61_P14_G12	malignant	61
MGH61_P14_H01	malignant	61
MGH61_P14_H02	malignant	61
MGH61_P14_H03	malignant	61
MGH61_P14_H04	malignant	61
MGH61_P14_H06	malignant	61
MGH61_P14_H07	malignant	61
MGH61_P14_H08	malignant	61
MGH61_P14_H09	malignant	61
MGH61_P14_H10	malignant	61
MGH61_P14_H11	malignant	61
MGH61_P14_H12	malignant	61
MGH61_P15_A01	malignant	61
MGH61_P15_A03	malignant	61
MGH61_P15_A04	malignant	61
MGH61_P15_A05	malignant	61
MGH61_P15_A06	malignant	61
MGH61_P15_A08	malignant	61
MGH61_P15_A09	malignant	61
MGH61_P15_A10	malignant	61
MGH61_P15_A11	malignant	61
MGH61_P15_A12	malignant	61
MGH61_P15_B01	malignant	61
MGH61_P15_B02	malignant	61
MGH61_P15_B03	malignant	61
MGH61_P15_B04	malignant	61
MGH61_P15_B05	malignant	61
MGH61_P15_B06	malignant	61
MGH61_P15_B08	malignant	61
MGH61_P15_B09	malignant	61
MGH61_P15_B10	malignant	61
MGH61_P15_B11	malignant	61
MGH61_P15_C02	malignant	61
MGH61_P15_C03	malignant	61
MGH61_P15_C04	malignant	61
MGH61_P15_C05	malignant	61
MGH61_P15_C06	malignant	61
MGH61_P15_C08	malignant	61
MGH61_P15_C09	malignant	61
MGH61_P15_C10	malignant	61
MGH61_P15_C11	malignant	61
MGH61_P15_C12	malignant	61
MGH61_P15_D01	malignant	61
MGH61_P15_D02	malignant	61
MGH61_P15_D03	malignant	61
MGH61_P15_D04	malignant	61
MGH61_P15_D05	malignant	61
MGH61_P15_D06	malignant	61
MGH61_P15_D08	malignant	61
MGH61_P15_D10	malignant	61
MGH61_P15_D11	malignant	61
MGH61_P15_D12	malignant	61
MGH61_P15_E01	malignant	61
MGH61_P15_E02	malignant	61
MGH61_P15_E03	malignant	61
MGH61_P15_E04	malignant	61
MGH61_P15_E05	malignant	61
MGH61_P15_E06	malignant	61
MGH61_P15_E08	malignant	61
MGH61_P15_E09	malignant	61
MGH61_P15_E10	malignant	61
MGH61_P15_E11	malignant	61
MGH61_P15_E12	malignant	61
MGH61_P15_F01	malignant	61
MGH61_P15_F02	malignant	61
MGH61_P15_F03	malignant	61
MGH61_P15_F04	malignant	61
MGH61_P15_F05	malignant	61
MGH61_P15_F06	malignant	61
MGH61_P15_F08	malignant	61
MGH61_P15_F09	malignant	61
MGH61_P15_F10	malignant	61
MGH61_P15_F11	malignant	61
MGH61_P15_F12	malignant	61
MGH61_P15_G02	malignant	61
MGH61_P15_G03	malignant	61
MGH61_P15_G04	malignant	61
MGH61_P15_G05	malignant	61
MGH61_P15_G06	malignant	61
MGH61_P15_G08	malignant	61
MGH61_P15_G09	malignant	61
MGH61_P15_G10	malignant	61
MGH61_P15_G11	malignant	61
MGH61_P15_G12	malignant	61
MGH61_P15_H01	malignant	61
MGH61_P15_H02	malignant	61
MGH61_P15_H03	malignant	61
MGH61_P15_H04	malignant	61
MGH61_P15_H05	malignant	61
MGH61_P15_H06	malignant	61
MGH61_P15_H08	malignant	61
MGH61_P15_H09	malignant	61
MGH61_P15_H10	malignant	61
MGH61_P15_H11	malignant	61
MGH61_P15_H12	malignant	61
MGH61_P16_A01	malignant	61
MGH61_P16_A03	malignant	61
MGH61_P16_A04	malignant	61
MGH61_P16_A05	malignant	61
MGH61_P16_A06	malignant	61
MGH61_P16_A07	malignant	61
MGH61_P16_A08	malignant	61
MGH61_P16_A09	malignant	61
MGH61_P16_A11	malignant	61
MGH61_P16_A12	malignant	61
MGH61_P16_B01	malignant	61
MGH61_P16_B02	malignant	61
MGH61_P16_B03	malignant	61
MGH61_P16_B04	malignant	61
MGH61_P16_B05	malignant	61
MGH61_P16_B06	malignant	61
MGH61_P16_B07	malignant	61
MGH61_P16_B08	malignant	61
MGH61_P16_B09	malignant	61
MGH61_P16_B10	malignant	61
MGH61_P16_B11	malignant	61
MGH61_P16_B12	malignant	61
MGH61_P16_C01	malignant	61
MGH61_P16_C02	malignant	61
MGH61_P16_C04	malignant	61
MGH61_P16_C05	malignant	61
MGH61_P16_C06	malignant	61
MGH61_P16_C07	malignant	61
MGH61_P16_C08	malignant	61
MGH61_P16_C09	malignant	61
MGH61_P16_C10	malignant	61
MGH61_P16_C11	malignant	61
MGH61_P16_C12	malignant	61
MGH61_P16_D01	malignant	61
MGH61_P16_D02	malignant	61
MGH61_P16_D03	malignant	61
MGH61_P16_D04	malignant	61
MGH61_P16_D05	malignant	61
MGH61_P16_D06	malignant	61
MGH61_P16_D07	malignant	61
MGH61_P16_D08	malignant	61
MGH61_P16_D09	malignant	61
MGH61_P16_D10	malignant	61
MGH61_P16_D11	malignant	61
MGH61_P16_D12	malignant	61
MGH61_P16_E01	malignant	61
MGH61_P16_E02	malignant	61
MGH61_P16_E03	malignant	61
MGH61_P16_E04	malignant	61
MGH61_P16_E06	malignant	61
MGH61_P16_E07	malignant	61
MGH61_P16_E08	malignant	61
MGH61_P16_E09	malignant	61
MGH61_P16_E10	malignant	61
MGH61_P16_E11	malignant	61
MGH61_P16_F01	malignant	61
MGH61_P16_F02	malignant	61
MGH61_P16_F03	malignant	61
MGH61_P16_F04	malignant	61
MGH61_P16_F05	malignant	61
MGH61_P16_F06	malignant	61
MGH61_P16_F07	malignant	61
MGH61_P16_F08	malignant	61
MGH61_P16_F09	malignant	61
MGH61_P16_F10	malignant	61
MGH61_P16_F11	malignant	61
MGH61_P16_F12	malignant	61
MGH61_P16_G02	malignant	61
MGH61_P16_G03	malignant	61
MGH61_P16_G04	malignant	61
MGH61_P16_G05	malignant	61
MGH61_P16_G06	malignant	61
MGH61_P16_G07	malignant	61
MGH61_P16_G08	malignant	61
MGH61_P16_G09	malignant	61
MGH61_P16_G10	malignant	61
MGH61_P16_G11	malignant	61
MGH61_P16_G12	malignant	61
MGH61_P16_H01	malignant	61
MGH61_P16_H02	malignant	61
MGH61_P16_H03	malignant	61
MGH61_P16_H05	malignant	61
MGH61_P16_H06	malignant	61
MGH61_P16_H07	malignant	61
MGH61_P16_H08	malignant	61
MGH61_P16_H09	malignant	61
MGH61_P16_H10	malignant	61
MGH61_P16_H11	malignant	61
MGH61_P16_H12	malignant	61
MGH64_P3_A02	malignant	64
MGH64_P3_A05	malignant	64
MGH64_P3_A06	malignant	64
MGH64_P3_A07	malignant	64
MGH64_P3_A08	malignant	64
MGH64_P3_A10	malignant	64
MGH64_P3_A11	malignant	64
MGH64_P3_A12	malignant	64
MGH64_P3_B02	malignant	64
MGH64_P3_B03	malignant	64
MGH64_P3_B04	malignant	64
MGH64_P3_B05	malignant	64
MGH64_P3_B06	malignant	64
MGH64_P3_B07	malignant	64
MGH64_P3_B09	malignant	64
MGH64_P3_B10	malignant	64
MGH64_P3_B11	malignant	64
MGH64_P3_B12	malignant	64
MGH64_P3_C01	malignant	64
MGH64_P3_C02	malignant	64
MGH64_P3_C03	malignant	64
MGH64_P3_C04	malignant	64
MGH64_P3_C05	malignant	64
MGH64_P3_C06	malignant	64
MGH64_P3_C09	malignant	64
MGH64_P3_C10	malignant	64
MGH64_P3_C11	malignant	64
MGH64_P3_C12	malignant	64
MGH64_P3_D01	malignant	64
MGH64_P3_D02	malignant	64
MGH64_P3_D03	malignant	64
MGH64_P3_D04	malignant	64
MGH64_P3_D06	malignant	64
MGH64_P3_D07	malignant	64
MGH64_P3_D09	malignant	64
MGH64_P3_D10	malignant	64
MGH64_P3_D12	malignant	64
MGH64_P3_E01	malignant	64
MGH64_P3_E03	malignant	64
MGH64_P3_E05	malignant	64
MGH64_P3_E08	malignant	64
MGH64_P3_E09	malignant	64
MGH64_P3_E10	malignant	64
MGH64_P3_E11	malignant	64
MGH64_P3_E12	malignant	64
MGH64_P3_F01	malignant	64
MGH64_P3_F02	malignant	64
MGH64_P3_F03	malignant	64
MGH64_P3_F04	malignant	64
MGH64_P3_F05	malignant	64
MGH64_P3_F06	malignant	64
MGH64_P3_F08	malignant	64
MGH64_P3_F09	malignant	64
MGH64_P3_F10	malignant	64
MGH64_P3_F11	malignant	64
MGH64_P3_F12	malignant	64
MGH64_P3_G01	malignant	64
MGH64_P3_G02	malignant	64
MGH64_P3_G03	malignant	64
MGH64_P3_G07	malignant	64
MGH64_P3_G08	malignant	64
MGH64_P3_G09	malignant	64
MGH64_P3_G10	malignant	64
MGH64_P3_G11	malignant	64
MGH64_P3_G12	malignant	64
MGH64_P3_H01	malignant	64
MGH64_P3_H02	malignant	64
MGH64_P3_H03	malignant	64
MGH64_P3_H04	malignant	64
MGH64_P3_H05	malignant	64
MGH64_P3_H06	malignant	64
MGH64_P3_H07	malignant	64
MGH64_P3_H09	malignant	64
MGH64_P3_H11	malignant	64
MGH64_P3_H12	malignant	64
MGH64_P4_A03	malignant	64
MGH64_P4_A05	malignant	64
MGH64_P4_A06	malignant	64
MGH64_P4_A08	malignant	64
MGH64_P4_A09	malignant	64
MGH64_P4_A11	malignant	64
MGH64_P4_A12	malignant	64
MGH64_P4_B02	malignant	64
MGH64_P4_B03	malignant	64
MGH64_P4_B04	malignant	64
MGH64_P4_B05	malignant	64
MGH64_P4_B06	malignant	64
MGH64_P4_B07	malignant	64
MGH64_P4_B10	malignant	64
MGH64_P4_C01	malignant	64
MGH64_P4_C02	malignant	64
MGH64_P4_C03	malignant	64
MGH64_P4_C04	malignant	64
MGH64_P4_C05	malignant	64
MGH64_P4_C06	malignant	64
MGH64_P4_C08	malignant	64
MGH64_P4_C09	malignant	64
MGH64_P4_C12	malignant	64
MGH64_P4_D01	malignant	64
MGH64_P4_D02	malignant	64
MGH64_P4_D04	malignant	64
MGH64_P4_D05	malignant	64
MGH64_P4_D07	malignant	64
MGH64_P4_D08	malignant	64
MGH64_P4_D09	malignant	64
MGH64_P4_D10	malignant	64
MGH64_P4_D11	malignant	64
MGH64_P4_D12	malignant	64
MGH64_P4_E02	malignant	64
MGH64_P4_E03	malignant	64
MGH64_P4_E05	malignant	64
MGH64_P4_E06	malignant	64
MGH64_P4_E07	malignant	64
MGH64_P4_E08	malignant	64
MGH64_P4_E09	malignant	64
MGH64_P4_E10	malignant	64
MGH64_P4_E11	malignant	64
MGH64_P4_E12	malignant	64
MGH64_P4_F01	malignant	64
MGH64_P4_F02	malignant	64
MGH64_P4_F04	malignant	64
MGH64_P4_F06	malignant	64
MGH64_P4_F07	malignant	64
MGH64_P4_F08	malignant	64
MGH64_P4_F09	malignant	64
MGH64_P4_F10	malignant	64
MGH64_P4_F11	malignant	64
MGH64_P4_F12	malignant	64
MGH64_P4_G01	malignant	64
MGH64_P4_G04	malignant	64
MGH64_P4_G06	malignant	64
MGH64_P4_G08	malignant	64
MGH64_P4_G09	malignant	64
MGH64_P4_G10	malignant	64
MGH64_P4_G11	malignant	64
MGH64_P4_G12	malignant	64
MGH64_P4_H02	malignant	64
MGH64_P4_H03	malignant	64
MGH64_P4_H05	malignant	64
MGH64_P4_H07	malignant	64
MGH64_P4_H10	malignant	64
MGH64_P4_H11	malignant	64
MGH64_P5_A01	malignant	64
MGH64_P5_A05	malignant	64
MGH64_P5_A06	malignant	64
MGH64_P5_A08	malignant	64
MGH64_P5_A09	malignant	64
MGH64_P5_A11	malignant	64
MGH64_P5_A12	malignant	64
MGH64_P5_B01	malignant	64
MGH64_P5_B02	malignant	64
MGH64_P5_B06	malignant	64
MGH64_P5_B07	malignant	64
MGH64_P5_B08	malignant	64
MGH64_P5_B09	malignant	64
MGH64_P5_B10	malignant	64
MGH64_P5_B11	malignant	64
MGH64_P5_B12	malignant	64
MGH64_P5_C02	malignant	64
MGH64_P5_C03	malignant	64
MGH64_P5_C04	malignant	64
MGH64_P5_C05	malignant	64
MGH64_P5_C06	malignant	64
MGH64_P5_C07	malignant	64
MGH64_P5_C08	malignant	64
MGH64_P5_C10	malignant	64
MGH64_P5_C11	malignant	64
MGH64_P5_D01	malignant	64
MGH64_P5_D02	malignant	64
MGH64_P5_D03	malignant	64
MGH64_P5_D05	malignant	64
MGH64_P5_D06	malignant	64
MGH64_P5_D07	malignant	64
MGH64_P5_D08	malignant	64
MGH64_P5_D11	malignant	64
MGH64_P5_D12	malignant	64
MGH64_P5_E01	malignant	64
MGH64_P5_E02	malignant	64
MGH64_P5_E03	malignant	64
MGH64_P5_E04	malignant	64
MGH64_P5_E06	malignant	64
MGH64_P5_E08	malignant	64
MGH64_P5_E10	malignant	64
MGH64_P5_E11	malignant	64
MGH64_P5_E12	malignant	64
MGH64_P5_F01	malignant	64
MGH64_P5_F02	malignant	64
MGH64_P5_F03	malignant	64
MGH64_P5_F04	malignant	64
MGH64_P5_F05	malignant	64
MGH64_P5_F07	malignant	64
MGH64_P5_F08	malignant	64
MGH64_P5_F09	malignant	64
MGH64_P5_F10	malignant	64
MGH64_P5_F11	malignant	64
MGH64_P5_F12	malignant	64
MGH64_P5_G01	malignant	64
MGH64_P5_G03	malignant	64
MGH64_P5_G04	malignant	64
MGH64_P5_G05	malignant	64
MGH64_P5_G06	malignant	64
MGH64_P5_G07	malignant	64
MGH64_P5_G08	malignant	64
MGH64_P5_G09	malignant	64
MGH64_P5_G10	malignant	64
MGH64_P5_G11	malignant	64
MGH64_P5_G12	malignant	64
MGH64_P5_H01	malignant	64
MGH64_P5_H02	malignant	64
MGH64_P5_H03	malignant	64
MGH64_P5_H04	malignant	64
MGH64_P5_H05	malignant	64
MGH64_P5_H06	malignant	64
MGH64_P5_H07	malignant	64
MGH64_P5_H10	malignant	64
MGH64_P5_H11	malignant	64
MGH64_P5_H12	malignant	64
MGH64_P6_A04	malignant	64
MGH64_P6_A05	malignant	64
MGH64_P6_A06	malignant	64
MGH64_P6_A08	malignant	64
MGH64_P6_A10	malignant	64
MGH64_P6_A11	malignant	64
MGH64_P6_A12	malignant	64
MGH64_P6_B01	malignant	64
MGH64_P6_B02	malignant	64
MGH64_P6_B03	malignant	64
MGH64_P6_B04	malignant	64
MGH64_P6_B05	malignant	64
